time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-116.6285,158.6815,-40.23808,-13.32155,53.55962
0.0001001001,1.290886,-92.36092,91.07003,-2.168164,-84.93165,87.09982,-13.68266,-65.56812,79.25078,-20.54631,-50.14221,70.68852,-18.56357,-52.41174,70.97532,-37.14822,-111.2193,148.3675,-37.5685,-39.7321,77.3006
0.0002002002,0.7033975,-87.37211,86.66871,-1.357116,-83.14957,84.50668,-7.268725,-75.33931,82.60803,-15.5153,-59.00465,74.51994,-18.25095,-50.76034,69.01128,-32.37703,-105.3323,137.7094,-34.37189,-44.70765,79.07954
0.0003003003,1.026127,-84.16287,83.13675,-0.2277096,-81.76304,81.99075,-3.536104,-79.41257,82.94868,-11.80929,-64.44176,76.25105,-17.34903,-50.37577,67.72481,-27.76957,-99.02789,126.7975,-31.53057,-33.36397,64.89454
0.0004004004,1.968795,-82.13261,80.16382,1.169358,-80.7674,79.59804,-0.9939666,-80.86731,81.86127,-8.862496,-67.70729,76.56979,-16.04925,-50.75721,66.80645,-23.366,-93.36663,116.7326,-28.85835,-49.04401,77.90237
0.0005005005,3.333955,-80.92335,77.58939,2.783898,-80.15147,77.36757,1.062462,-81.19449,80.13203,-6.359919,-69.67871,76.03864,-14.48283,-51.60817,66.091,-19.18144,-89.01093,108.1924,-26.0447,-52.79102,78.83573
0.0006006006,4.992521,-80.19747,75.20495,4.572832,-79.72897,75.15614,2.962062,-81.08693,78.12486,-4.100695,-70.87596,74.97666,-12.73482,-52.72836,65.46319,-15.21945,-85.64009,100.8595,-23.48223,-44.14917,67.6314
0.0007007007,6.857921,-79.80547,72.94754,6.499411,-79.4858,72.98639,4.851988,-80.85154,75.99956,-1.960112,-71.59943,73.55954,-10.86089,-53.9804,64.84129,-11.4769,-83.16209,94.63899,-21.04018,-54.08316,75.12334
0.0008008008,8.8718,-79.6765,70.8047,8.534924,-79.43114,70.89622,6.792186,-80.63474,73.84255,0.1356943,-72.09483,71.95914,-8.89812,-55.29583,64.19395,-7.938662,-81.37376,89.31242,-18.47602,-57.63976,76.11577
0.0009009009,10.99298,-79.68401,68.69102,10.65543,-79.44883,68.7934,8.801536,-80.48599,71.68446,2.22803,-72.47845,70.25042,-6.871586,-56.62382,63.4954,-4.588101,-79.74208,84.33018,-16.05163,-51.55812,67.60975
0.001001001,13.19081,-79.78314,66.59234,12.8401,-79.5303,66.69019,10.87989,-80.4073,69.52741,4.336902,-72.78976,68.45287,-4.798971,-57.92333,62.7223,-1.410635,-78.19655,79.60719,-13.70816,-57.83703,71.5452
0.001101101,15.44286,-79.96619,64.52334,15.07258,-79.69282,64.62023,13.01902,-80.39747,67.37846,6.469807,-73.08813,66.61832,-2.693098,-59.18088,61.87398,1.611196,-76.8066,75.1954,-11.27007,-60.92219,72.19225
0.001201201,17.7319,-80.17178,62.43988,17.33907,-79.86346,62.52439,15.20791,-80.44246,65.23455,8.627538,-73.38766,64.76012,-0.5634581,-60.38413,60.94759,4.492498,-75.42278,70.93029,-8.912064,-56.6887,65.60076
0.001301301,20.04381,-80.38062,60.33681,19.6272,-80.03468,60.40748,17.43499,-80.52036,63.08537,10.80668,-73.67187,62.86518,1.582485,-61.51866,59.93617,7.244407,-74.12194,66.87753,-6.616586,-60.62375,67.24033
0.001401401,22.36757,-80.59872,58.23114,21.92712,-80.22404,58.29692,19.68921,-80.61949,60.93029,13.00188,-73.95441,60.95253,3.738657,-62.58385,58.8452,9.878786,-73.01206,63.13328,-4.257291,-63.24313,67.50041
0.001501502,24.69416,-80.79173,56.09757,24.2304,-80.38538,56.15498,21.96057,-80.72639,58.76583,15.20735,-74.23161,59.02426,5.900057,-63.57775,57.67769,12.40571,-71.97758,59.57187,-1.949033,-60.41881,62.36784
0.001601602,27.01562,-80.94852,53.93291,26.52925,-80.5119,53.98265,24.24007,-80.82449,56.58442,17.41701,-74.4828,57.06578,8.062306,-64.49424,56.43193,14.83237,-71.018,56.18563,0.3058515,-62.90942,62.60357
0.001701702,29.32542,-81.07719,51.75177,28.81729,-80.6189,51.80161,26.51972,-80.90539,54.38567,19.62493,-74.7114,55.08648,10.22149,-65.33518,55.1137,17.16641,-70.17451,53.00809,2.597318,-65.07378,62.47646
0.001801802,31.61799,-81.15762,49.53962,31.08901,-80.6776,49.58859,28.79251,-80.96072,52.16821,21.82579,-74.9136,53.08782,12.3741,-66.10133,53.72723,19.41443,-69.35166,49.93724,4.85196,-63.23627,58.38431
0.001901902,33.88818,-81.18218,47.29401,33.33915,-80.68195,47.34279,31.05219,-80.97981,49.92762,24.01459,-75.07366,51.05907,14.5169,-66.78965,52.27275,21.58094,-68.53854,46.9576,7.058231,-64.76017,57.70194
0.002002002,36.13156,-81.15815,45.02659,35.56329,-80.64433,45.08104,33.29322,-80.95748,47.66426,26.18671,-75.19257,49.00586,16.64681,-67.40194,50.75513,23.67065,-67.77509,44.10443,9.279576,-66.47614,57.19657
0.002102102,38.34425,-81.07366,42.72942,37.7575,-80.54708,42.78959,35.51068,-80.88898,45.3783,28.33807,-75.26853,46.93046,18.76098,-67.93954,49.17856,25.68761,-67.00919,41.32158,11.4702,-65.28896,53.81875
0.002202202,40.52254,-80.92313,40.4006,39.91801,-80.3849,40.46689,37.70015,-80.76775,43.06759,30.46491,-75.29085,44.82594,20.85671,-68.40085,47.54414,27.63445,-66.23466,38.60022,13.61515,-66.13172,52.51657
0.002302302,42.66314,-80.71232,38.04917,42.04149,-80.16728,38.12579,39.85764,-80.59066,40.73302,32.5637,-75.2597,42.696,22.93136,-68.78714,45.85578,29.51379,-65.48354,35.96975,15.75808,-67.43697,51.6789
0.002402402,44.7631,-80.43461,35.67151,44.12498,-79.88399,35.75901,41.97953,-80.35528,38.37575,34.63133,-75.1749,40.54356,24.98245,-69.09982,44.11737,31.32799,-64.72313,33.39513,17.87222,-66.66242,48.7902
0.002502502,46.81953,-80.08572,33.26618,46.16557,-79.53026,33.36469,44.06253,-80.0577,35.99517,36.66489,-75.02952,38.36463,27.0076,-69.33802,42.33043,33.07845,-63.94183,30.86338,19.94135,-67.01097,47.06963
0.002602603,48.82984,-79.67004,30.8402,48.16061,-79.11327,30.95266,46.10359,-79.69614,33.59255,38.66163,-74.82338,36.16175,29.00448,-69.50266,40.49818,34.76655,-63.16059,28.39404,21.99477,-67.93868,45.94391
0.002702703,50.79161,-79.18451,28.3929,50.10774,-78.62785,28.52011,48.09993,-79.26958,31.16964,40.61904,-74.55724,33.93821,30.97087,-69.59502,38.62415,36.39356,-62.35996,25.9664,24.01893,-67.41065,43.39172
0.002802803,52.70251,-78.62576,25.92326,52.00457,-78.06979,26.06522,50.04895,-78.77585,28.7269,42.53478,-74.22691,31.69213,32.90462,-69.61476,36.71014,37.96014,-61.52732,23.56718,25.99767,-67.37508,41.37741
0.002902903,54.56035,-77.99709,23.43673,53.84895,-77.44434,23.59539,51.94823,-78.21404,26.26581,44.4066,-73.83195,29.42535,34.80366,-69.56252,34.75885,39.46688,-60.67759,21.21071,27.94956,-67.94827,39.99871
0.003003003,56.36312,-77.29766,20.93455,55.63886,-76.74969,21.11082,53.79548,-77.58396,23.78848,46.2324,-73.37358,27.14119,36.66596,-69.43945,32.77349,40.91438,-59.80207,18.88769,29.86972,-67.56148,37.69176
0.003103103,58.10885,-76.52517,18.41632,57.37235,-75.98251,18.61016,55.58861,-76.88473,21.29612,48.01022,-72.84966,24.83944,38.48959,-69.24568,30.75609,42.30286,-58.88956,16.5867,31.74385,-67.2264,35.48256
0.003203203,59.7957,-75.68184,15.88614,59.04759,-75.14629,16.0987,57.32561,-76.116,18.7904,49.73819,-72.25961,22.52143,40.27269,-68.9817,28.70902,43.63245,-57.94929,14.31683,33.58169,-67.44592,33.86423
0.003303303,61.42191,-74.76838,13.34647,60.66282,-74.2415,13.57868,59.00456,-75.27812,16.27356,51.41447,-71.60481,20.19035,42.01339,-68.64855,26.63516,44.90329,-56.97951,12.07621,35.38411,-67.11299,31.72888
0.003403403,62.98584,-73.78345,10.79761,62.21642,-73.26585,11.04943,60.62371,-74.37109,13.74737,53.03741,-70.88462,17.84722,43.70997,-68.24673,24.53676,46.11539,-55.97068,9.855293,37.13953,-66.55633,29.41679
0.003503504,64.48585,-72.72845,8.242599,63.70676,-72.22138,8.514622,62.18133,-73.39495,11.21362,54.60534,-70.0985,15.49315,45.36071,-67.77666,22.41594,47.26856,-54.92728,7.658721,38.8512,-66.42494,27.57374
0.003603604,65.92049,-71.60503,5.684536,65.13243,-71.10998,5.977548,63.67587,-72.35049,8.674627,56.11675,-69.24782,13.13106,46.964,-67.23937,20.27537,48.36277,-53.85144,5.488667,40.52263,-66.06101,25.53838
