time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-114.9986,157.0516,-40.23808,-13.32155,53.55962
0.0001001001,0.9489914,-91.70108,90.75209,-2.455895,-84.36923,86.82513,-13.83341,-65.26926,79.10268,-20.6384,-49.9444,70.5828,-18.7418,-52.0714,70.8132,-37.20572,-109.6925,146.8983,-37.58959,-39.36157,76.95116
0.0002002002,0.4017593,-86.8101,86.40834,-1.625733,-82.63734,84.26308,-7.483184,-74.92104,82.40422,-15.65456,-58.69998,74.35454,-18.40962,-50.46842,68.87804,-32.48943,-103.9213,136.4107,-34.42132,-44.30745,78.72877
0.0003003003,0.7516716,-83.67178,82.92011,-0.4816006,-81.2944,81.776,-3.774599,-78.95783,82.73243,-11.9759,-64.07999,76.0559,-17.49638,-50.11324,67.60963,-27.9339,-97.72947,125.6634,-31.60289,-33.15202,64.75491
0.0004004004,1.71257,-81.69424,79.98167,0.9264731,-80.33588,79.40942,-1.238494,-80.41435,81.65285,-9.04485,-67.32011,76.36497,-16.19078,-50.51221,66.70299,-23.57866,-92.1766,115.7553,-28.95021,-48.6137,77.5639
0.0005005005,3.089942,-80.52478,77.43484,2.549029,-79.7507,77.20168,0.8193271,-80.75922,79.9399,-6.55114,-69.28461,75.83575,-14.62212,-51.37326,65.99538,-19.43863,-87.90903,107.3477,-26.15777,-52.33056,78.48833
0.0006006006,4.756583,-79.83078,75.0742,4.343597,-79.35532,75.01172,2.722858,-80.67501,77.95216,-4.296908,-70.48573,74.78264,-12.87419,-52.49905,65.37324,-15.51737,-84.61175,100.1291,-23.61233,-43.84723,67.45956
0.0007007007,6.627151,-79.46489,72.83774,6.273928,-79.1358,72.86186,4.617051,-80.4641,75.84704,-2.159306,-71.21945,73.37875,-11.00187,-53.75418,64.75606,-11.81177,-82.1926,94.00437,-21.18506,-53.65477,74.83982
0.0008008008,8.644142,-79.35736,70.71322,8.311719,-79.10123,70.78951,6.560937,-80.27068,73.70975,-0.06559636,-71.72779,71.79339,-9.041738,-55.07121,64.11295,-8.306976,-80.45428,88.76126,-18.63692,-57.18051,75.81744
0.0009009009,10.76694,-79.38344,68.6165,10.43334,-79.13711,68.70377,8.573081,-80.1435,71.57042,2.024892,-72.12531,70.10042,-7.018509,-56.40003,63.41854,-4.986601,-78.86942,83.85603,-16.22602,-51.21052,67.43654
