time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-107.9649,150.0179,-40.23808,-13.32155,53.55962
0.0001001001,-0.5265849,-88.85319,89.37978,-3.697654,-81.94186,85.63951,-14.48359,-63.98035,78.46394,-21.03563,-49.09108,70.12671,-19.51103,-50.60244,70.11347,-37.45382,-103.1088,140.5626,-37.68124,-37.79161,75.47285
0.0002002002,-0.8998262,-84.38481,85.28464,-2.784919,-80.42653,83.21145,-8.409174,-73.11497,81.52414,-16.25577,-57.38465,73.64043,-19.0943,-49.20888,68.30318,-32.97456,-97.81348,130.788,-34.63578,-42.50556,77.14135
0.0003003003,-0.4328075,-81.55239,81.9852,-1.577311,-79.2719,80.84922,-4.803782,-76.99552,81.79931,-12.69491,-62.51892,75.21384,-18.13231,-48.98024,67.11256,-28.64305,-92.13028,120.7733,-31.91488,-32.19641,64.1113
0.0004004004,0.6067861,-79.80235,79.19556,-0.1217288,-78.47359,78.59533,-2.293766,-78.45961,80.75338,-9.831808,-65.64923,75.48103,-16.8016,-49.45488,66.25647,-24.4964,-87.04153,111.5379,-29.34678,-46.76439,76.11117
0.0005005005,2.036876,-78.80472,76.76785,1.535429,-78.02115,76.48572,-0.2299512,-78.8808,79.11075,-7.376376,-67.58385,74.96022,-15.22321,-50.35949,65.5827,-20.5486,-83.15385,103.7025,-26.64572,-50.33841,76.98413
0.0006006006,3.738349,-78.24829,74.50994,3.3543,-77.74277,74.38847,1.690549,-78.89736,77.20682,-5.143681,-68.80173,73.94541,-13.47563,-51.50942,64.98505,-16.80306,-80.17228,96.97534,-24.17364,-42.5098,66.68343
0.0007007007,5.631254,-77.99523,72.36398,5.300848,-77.62547,72.32462,3.603163,-78.79202,75.18886,-3.018955,-69.57963,72.59858,-11.61031,-52.77794,64.38824,-13.25696,-78.01183,91.26879,-21.80974,-51.79179,73.60152
0.0008008008,7.661657,-77.98012,70.31846,7.348455,-77.67749,70.32904,5.562958,-78.69955,73.1366,-0.9342891,-70.14382,71.07811,-9.661539,-54.10187,63.76341,-9.896479,-76.48589,86.38237,-19.33112,-55.18404,74.51517
0.0009009009,9.791436,-78.08627,68.29483,9.474885,-77.79178,68.31689,7.587158,-78.66545,71.07829,1.148226,-70.60133,69.4531,-7.652571,-55.43425,63.08682,-6.706368,-75.10266,81.80903,-16.97884,-49.70173,66.68056
