time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-109.9514,152.0044,-40.23808,-13.32155,53.55962
0.0001001001,-0.1098388,-89.65751,89.76735,-3.346944,-82.62741,85.97436,-14.29995,-64.34439,78.64435,-20.92344,-49.3321,70.25553,-19.29378,-51.01731,70.3111,-37.38375,-104.9687,142.3524,-37.65538,-38.23235,75.88773
0.0002002002,-0.5322104,-85.06979,85.60201,-2.457527,-81.05091,83.50844,-8.14767,-73.62501,81.77267,-16.08598,-57.75611,73.84209,-18.90092,-49.56462,68.46555,-32.83755,-99.53764,132.3752,-34.57529,-43.01279,77.58808
0.0003003003,-0.09827876,-82.15097,82.24925,-1.267851,-79.84312,81.11098,-4.513102,-77.54976,82.06286,-12.49184,-62.95984,75.45168,-17.95271,-49.30023,67.25294,-28.44277,-93.71208,122.1548,-31.82674,-32.46218,64.28892
0.0004004004,0.9190923,-80.33668,79.41758,0.1743149,-78.99956,78.82524,-1.995725,-79.0117,81.00742,-9.609547,-66.12114,75.73069,-16.62908,-49.7535,66.38258,-24.2372,-88.4917,112.7289,-29.23479,-47.28443,76.51923
0.0005005005,2.334291,-79.29051,76.95622,1.821698,-78.50962,76.68793,0.06639826,-79.41132,79.34492,-7.143302,-68.06419,75.2075,-15.05345,-50.64581,65.69925,-20.23511,-84.49659,104.7317,-26.50791,-50.90733,77.41525
0.0006006006,4.025927,-78.69524,74.66932,3.633706,-78.19822,74.56451,1.982104,-79.39943,77.41733,-4.904525,-69.27736,74.18188,-13.30577,-51.78892,65.09469,-16.43994,-81.42574,97.86568,-24.01502,-42.88304,66.89806
0.0007007007,5.912525,-78.4103,72.49778,5.575675,-78.05202,72.47635,3.889516,-79.26427,75.37475,-2.776164,-70.04277,72.81893,-11.43847,-53.05366,64.49213,-12.84879,-79.1925,92.0413,-21.63333,-52.31212,73.94545
0.0008008008,7.93914,-78.36908,70.42994,7.62051,-78.07958,70.45908,5.844818,-79.14329,73.29847,-0.6889438,-70.59117,71.28011,-9.486488,-54.37564,63.86213,-9.447555,-77.60676,87.05431,-19.13513,-55.75477,74.8899
0.0009009009,10.06695,-78.45263,68.38568,9.745582,-78.17174,68.42616,7.865613,-79.08289,71.21729,1.395823,-71.03175,69.63593,-7.473493,-55.70702,63.18051,-6.220654,-76.1665,82.38716,-16.76622,-50.12765,66.89387
0.001001001,12.26702,-78.61867,66.35165,11.9312,-78.32026,66.38907,9.951632,-79.08488,69.13325,3.496814,-71.40148,67.90467,-5.416198,-57.00916,62.42535,-3.154478,-74.80592,77.9604,-14.47189,-56.11636,70.58824
0.001101101,14.51815,-78.85993,64.34178,14.16185,-78.54141,64.37955,12.09501,-79.14805,67.05304,5.620954,-71.75606,66.13511,-3.326762,-58.26931,61.59608,-0.2327018,-73.5905,73.8232,-12.08694,-59.10855,71.1955
0.001201201,16.80403,-79.11864,62.31461,16.42446,-78.7665,62.34204,14.28528,-79.25915,64.97387,7.76887,-72.10867,64.33981,-1.21421,-59.47581,60.69002,2.55877,-72.37892,69.82015,-9.775946,-55.21611,64.99205
0.001301301,19.11124,-79.37668,60.26544,18.70727,-78.98848,60.28121,16.51142,-79.39751,62.88609,9.937237,-72.44376,62.50653,0.9143348,-60.61504,59.7007,5.230335,-71.24418,66.01384,-7.522155,-59.00058,66.52273
0.001401401,21.42932,-79.63959,58.21027,21.00088,-79.22374,58.22285,18.76293,-79.55212,60.78919,12.1209,-72.7741,60.65321,3.053056,-61.68634,58.63328,7.793044,-70.28716,62.49411,-5.207136,-61.53813,66.74527
0.001501502,23.74963,-79.87503,56.1254,23.29725,-79.42883,56.13157,21.03028,-79.71024,58.67997,14.3143,-73.09616,58.78186,5.197142,-62.68779,57.49065,10.25627,-69.39919,59.14292,-2.93897,-58.96677,61.90574
0.001601602,26.06458,-80.07254,54.00796,25.58893,-79.59735,54.00843,23.30488,-79.85626,56.55138,16.5116,-73.39043,56.87883,7.342368,-63.6136,56.27123,12.6267,-68.57986,55.95316,-0.7197857,-61.39377,62.11356
0.001701702,28.36791,-80.23966,51.87175,27.8698,-79.74366,51.87386,25.5791,-79.98226,54.40316,18.70713,-73.66015,54.95302,9.48494,-64.46545,54.98051,14.9114,-67.8679,52.9565,1.534898,-63.49564,61.96074
0.001801802,30.65424,-80.35738,49.70315,30.13455,-79.84057,49.70602,27.8462,-80.0803,52.2341,20.89576,-73.9016,53.00584,11.62146,-65.24398,53.62252,17.11649,-67.17322,50.05673,3.755627,-61.84536,58.08974
0.001901902,32.91859,-80.4186,47.50001,32.37811,-79.88245,47.50434,30.10021,-80.14031,50.0401,23.07268,-74.09997,51.02729,13.74876,-65.94627,52.19752,19.24612,-66.48582,47.2397,5.931879,-63.35595,57.42407
0.002002002,35.1567,-80.43006,45.27336,34.59619,-79.88087,45.28468,32.33578,-80.15739,47.82161,25.23341,-74.25618,49.02277,15.86384,-66.57399,50.71015,21.30462,-65.84299,44.53838,8.122984,-65.0321,56.90912
0.002102102,37.36477,-80.38056,43.0158,36.78499,-79.81919,43.0342,34.54816,-80.12704,45.57889,27.37402,-74.36845,46.99443,17.96392,-67.12833,49.16441,23.29569,-65.19567,41.89998,10.28575,-63.98209,53.69634
0.002202202,39.5392,-80.26486,40.72566,38.94083,-79.69239,40.75157,36.73308,-80.04307,43.30999,29.49084,-74.4267,44.93586,20.04633,-67.60771,47.56137,25.22171,-64.53802,39.31631,12.40609,-64.83958,52.43349
0.002302302,41.67677,-80.08833,38.41156,41.06045,-79.5094,38.44895,38.88663,-79.9025,41.01586,31.58046,-74.43107,42.85061,22.1085,-68.01331,45.90482,27.08505,-63.90009,36.81504,14.52496,-66.12793,51.60297
0.002402402,43.77457,-79.84473,36.07017,43.14096,-79.26055,36.11959,41.00533,-79.70302,38.69769,33.63982,-74.38134,40.74152,24.14797,-68.34641,44.19843,28.88784,-63.25108,34.36324,16.61703,-65.46263,48.84561
0.002502502,45.8298,-79.53005,33.70025,45.1795,-78.94138,33.76188,43.08594,-79.44096,36.35501,35.66609,-74.27101,38.60492,26.1624,-68.60616,42.44375,30.63128,-62.57998,31.94869,18.66696,-65.84087,47.1739
0.002602603,47.83984,-79.14837,31.30853,47.17346,-78.55859,31.38513,45.12547,-79.11459,33.98911,37.65655,-74.09984,36.44329,28.14949,-68.79334,40.64385,32.31656,-61.90654,29.58998,20.70228,-66.76553,46.06326
0.002702703,49.80237,-78.69682,28.89445,49.1205,-78.10734,28.98684,47.12122,-78.72295,31.60174,39.60875,-73.86855,34.2598,30.10706,-68.90918,38.80212,33.94482,-61.21233,27.26751,22.71004,-66.32479,43.61474
0.002802803,51.71502,-78.17221,26.45719,51.01827,-77.58363,26.56536,49.07058,-78.26402,29.19345,41.52037,-73.57317,32.0528,32.03296,-68.95331,36.92035,35.51653,-60.48537,24.96884,24.67494,-66.33602,41.66108
0.002902903,53.57567,-77.57765,24.00198,52.86462,-76.99242,24.12779,50.97118,-77.73692,26.76574,43.38918,-73.21326,29.82408,33.92513,-68.9263,35.00116,37.03218,-59.73973,22.70755,26.61436,-66.92303,40.30868
0.003003003,55.38226,-76.91238,21.53012,54.65754,-76.33202,21.67448,52.82077,-77.14146,24.3207,45.2131,-72.78998,27.57688,35.78158,-68.8292,33.04763,38.49221,-58.96723,20.47502,28.52371,-66.60343,38.07972
0.003103103,57.13289,-76.17423,19.04135,56.39511,-75.59932,19.2042,54.61725,-76.47686,21.85961,46.9902,-72.30132,25.31112,37.60038,-68.66216,31.06178,39.89676,-58.15718,18.26043,30.38935,-66.31646,35.92711
0.003203203,58.82568,-75.36526,16.53958,58.07548,-74.79752,16.72204,56.35863,-75.74274,19.38411,48.71859,-71.7467,23.0281,39.37967,-68.42557,29.0459,41.24581,-57.31813,16.07232,32.22017,-66.56145,34.34128
0.003303303,60.45886,-74.48621,14.02734,59.69688,-73.9272,14.23032,58.043,-74.93946,16.89646,50.39645,-71.1274,20.73096,41.1176,-68.12039,27.0028,42.53941,-56.44867,13.90926,34.0172,-66.28985,32.27265
0.003403403,62.03082,-73.53583,11.50501,61.25773,-72.98619,11.72846,59.66861,-74.06705,14.39844,52.02213,-70.44289,18.42077,42.81246,-67.74715,24.93469,43.77748,-55.53968,11.7622,35.76939,-65.78966,30.02027
0.003503504,63.53991,-72.51541,8.975511,62.75637,-71.97638,9.220007,61.23373,-73.12558,11.89185,53.59396,-69.69263,16.09867,44.46252,-67.30618,22.84366,44.95974,-54.5951,9.63536,37.47942,-65.68697,28.20755
0.003603604,64.98465,-71.42658,6.441936,64.19137,-70.8996,6.708229,62.73679,-72.11578,9.378994,55.11042,-68.8779,13.76748,46.06617,-66.79847,20.7323,46.08606,-53.61714,7.531078,39.15069,-65.37508,26.22439
0.003703704,66.36362,-70.26904,3.905413,65.56132,-69.75486,4.193545,64.17627,-71.03825,6.861979,56.57003,-67.99911,11.42908,47.62183,-66.22475,18.60292,47.15621,-52.59964,5.443428,40.77576,-64.73889,23.96313
0.003803804,67.67543,-69.04362,1.368189,66.86481,-68.54314,1.678335,65.5507,-69.89345,4.342756,57.97137,-67.05608,9.084714,49.12795,-65.58552,16.45756,48.16981,-51.54319,3.373383,42.35312,-64.31279,21.95967
0.003903904,68.91884,-67.75225,-1.166582,68.10065,-67.26675,-0.8339052,66.85876,-68.68237,1.823612,59.31311,-66.04993,6.736826,50.5831,-64.88171,14.29861,49.12663,-50.45139,1.324753,43.88619,-63.87968,19.99349
0.004004004,70.09259,-66.39554,-3.697051,69.26759,-65.92586,-3.34174,68.09914,-67.40599,-0.6931526,60.59395,-64.98167,4.387728,51.98584,-64.11423,12.1284,50.02636,-49.32135,-0.7050106,45.37116,-63.15055,17.77939
0.004104104,71.19561,-64.97428,-6.221333,70.36458,-64.52113,-5.843447,69.27068,-66.06523,-3.205441,61.81272,-63.85169,2.038974,53.33486,-63.28387,9.949009,50.86871,-48.15183,-2.716877,46.80445,-62.44672,15.64226
0.004204204,72.22675,-63.49026,-8.736492,71.39046,-63.05467,-8.335791,70.37215,-64.66115,-5.711001,62.9682,-62.66087,-0.3073362,54.6288,-62.39145,7.762653,51.65329,-46.94603,-4.707266,48.18806,-61.82669,13.63862
0.004304304,73.18513,-61.94492,-11.2402,72.34438,-61.52778,-10.81659,71.4026,-63.19513,-8.207475,64.05941,-61.41066,-2.648753,55.8665,-61.43815,5.571651,52.37993,-45.70382,-6.676117,49.52093,-61.00761,11.48668
0.004404404,74.06976,-60.33916,-13.73059,73.22536,-59.94112,-13.28424,72.36101,-61.66837,-10.69264,65.08527,-60.10187,-4.983399,57.04674,-60.42487,3.378128,53.04831,-44.42361,-8.62469,50.79932,-60.09668,9.297357
0.004504505,74.87983,-58.67474,-16.20509,74.0326,-58.29659,-15.73601,73.24645,-60.08218,-13.16427,66.04485,-58.7355,-7.309346,58.16842,-59.35263,1.184205,53.65815,-43.10752,-10.55063,52.02347,-59.25957,7.236105
0.004604605,75.61458,-56.95345,-18.66113,74.76536,-56.59605,-18.16931,74.05813,-58.43809,-15.62004,66.93728,-57.31306,-9.624217,59.2305,-58.22261,-1.00788,54.20927,-41.75705,-12.45221,53.19368,-58.32381,5.13014
0.004704705,76.27328,-55.17655,-21.09673,75.4229,-54.84051,-20.58239,74.79521,-56.73758,-18.05763,67.7617,-55.83579,-11.9259,60.23193,-57.03596,-3.195967,54.70142,-40.37129,-14.33013,54.30709,-57.25257,2.945482
