time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-111.0446,153.0976,-40.23808,-13.32155,53.55962
0.0001001001,0.1195086,-90.10017,89.98067,-3.153945,-83.0047,86.15865,-14.19895,-64.54462,78.74357,-20.86172,-49.46467,70.32639,-19.17422,-51.24564,70.41986,-37.3452,-105.9912,143.3364,-37.64105,-38.47392,76.11497
0.0002002002,-0.3299225,-85.44673,85.77666,-2.277367,-81.39454,83.67191,-8.003734,-73.90575,81.90948,-15.99253,-57.96057,73.9531,-18.79451,-49.76038,68.55489,-32.76214,-100.4875,133.2497,-34.54189,-43.29259,77.83448
0.0003003003,0.0858095,-82.48035,82.39455,-1.097556,-80.15746,81.25501,-4.353134,-77.85477,82.2079,-12.38008,-63.20249,75.58257,-17.85387,-49.47632,67.33019,-28.33255,-94.58296,122.9155,-31.77826,-32.60478,64.38303
0.0004004004,1.090956,-80.63072,79.53976,0.3372284,-79.28901,78.95178,-1.831714,-79.3155,81.14721,-9.487237,-66.38083,75.86806,-16.53415,-49.91783,66.45198,-24.09456,-89.29008,113.3846,-29.17313,-47.57659,76.74973
0.0005005005,2.497961,-79.55785,77.05989,1.979234,-78.77844,76.79921,0.2294785,-79.70327,79.47379,-7.015043,-68.32854,75.34357,-14.96002,-50.80337,65.76339,-20.0626,-85.23589,105.2985,-26.43204,-51.21326,77.64531
0.0006006006,4.184182,-78.94119,74.757,3.787464,-78.44883,74.66137,2.142548,-79.67571,77.53316,-4.772919,-69.53909,74.31201,-13.21229,-51.94273,65.15502,-16.24012,-82.11583,98.35594,-23.92782,-43.09058,67.0184
0.0007007007,6.067309,-78.63873,72.57141,5.726913,-78.28677,72.55985,4.047096,-79.52414,75.47704,-2.642556,-70.29763,72.94019,-11.3439,-53.20539,64.54929,-12.62418,-79.84235,92.46653,-21.53623,-52.60515,74.14138
0.0008008008,8.09184,-78.58314,70.49129,7.770222,-78.30087,70.53065,5.999925,-79.38747,73.38755,-0.5539302,-70.83736,71.39129,-9.390158,-54.52629,63.91645,-9.200512,-78.22351,87.42403,-19.02722,-56.06303,75.09025
0.0009009009,10.21856,-78.65423,68.43566,9.894547,-78.38081,68.48627,8.018847,-79.31262,71.29377,1.532076,-71.26861,69.73653,-7.374946,-55.85712,63.23206,-5.953365,-76.75172,82.70509,-16.64928,-50.36035,67.00964
0.001001001,12.41826,-78.80932,66.39106,12.08001,-78.51838,66.43837,10.10361,-79.30139,69.19778,3.634357,-71.62878,67.99442,-5.315143,-57.15883,62.47397,-2.868968,-75.36102,78.22998,-14.34684,-56.40039,70.74724
0.001101101,14.66955,-79.04105,64.37151,14.31096,-78.72992,64.41895,12.24629,-79.35262,67.10632,5.759933,-71.97417,66.21423,-3.223015,-58.41856,61.64157,0.06918611,-74.11687,74.04768,-11.95321,-59.3976,71.35081
0.001201201,16.95594,-79.29105,62.33511,16.57421,-78.94609,62.37188,14.43633,-79.45288,65.01655,7.909455,-72.31808,64.40862,-1.107666,-59.62453,60.73219,2.875368,-72.87723,70.00186,-9.634546,-55.45726,65.09181
0.001301301,19.26393,-79.54105,60.27712,18.85788,-79.15977,60.30188,16.66263,-79.58134,62.91871,10.07959,-72.64483,62.56524,1.023727,-60.76298,59.73925,5.560088,-71.71537,66.15528,-7.373899,-59.2702,66.6441
0.001401401,21.58293,-79.79662,58.21369,21.15253,-79.38751,58.23499,18.91458,-79.72688,60.81229,12.26513,-72.96735,60.70221,3.165306,-61.83328,58.66798,8.134531,-70.73331,62.59878,-5.051612,-61.81658,66.86819
0.001501502,23.90427,-80.02512,56.12084,23.45003,-79.58544,56.13541,21.18259,-79.87662,58.69403,14.46051,-73.28206,58.82154,5.312226,-62.8335,57.52127,10.60819,-69.82134,59.21315,-2.776896,-59.20533,61.98223
0.001601602,26.22029,-80.21596,53.99567,25.74288,-79.74709,54.0042,23.45799,-80.01479,56.55679,16.65984,-73.56927,56.90944,7.46024,-63.75778,56.29754,12.98782,-68.97902,55.9912,-0.5518762,-61.64183,62.1937
0.001701702,28.52468,-80.37679,51.8521,28.02493,-79.88696,51.86203,25.7331,-80.1334,54.4003,18.8574,-73.83226,54.97487,9.60553,-64.60785,55.00232,15.2806,-68.24555,52.96495,1.708837,-63.7529,62.04406
0.001801802,30.81203,-80.4884,49.67638,30.29082,-79.97762,49.68679,28.00113,-80.22444,52.22331,21.04803,-74.06729,53.01926,11.74469,-65.38435,53.63966,17.49272,-67.5299,50.03718,3.935135,-62.07381,58.13868
0.001901902,33.07734,-80.54362,47.46628,32.53546,-80.01334,47.47789,30.25607,-80.27776,50.02168,23.22689,-74.25939,51.0325,13.87452,-66.08436,52.20984,19.62839,-66.82188,47.1935,6.11627,-63.58391,57.46764
0.002002002,35.31631,-80.54926,45.23295,34.75453,-80.00586,45.25133,32.49254,-80.28838,47.79585,25.38949,-74.40948,49.02,15.99203,-66.70954,50.71751,21.69199,-66.1593,44.46731,8.312325,-65.2682,56.95588
0.002102102,37.52514,-80.49406,42.96892,36.94422,-79.93839,42.99417,34.70575,-80.2518,45.54605,27.53186,-74.51582,46.98397,18.09442,-67.26115,49.16673,23.68731,-65.49265,41.80534,10.47974,-64.1917,53.71196
0.002202202,39.7002,-80.37264,40.67244,39.10081,-79.80577,40.70496,36.89141,-80.16171,43.27031,29.65032,-74.56818,44.91786,20.17901,-67.73756,47.55855,25.61674,-64.81581,39.19907,12.60405,-65.0519,52.44785
0.002302302,41.83826,-80.19049,38.35223,41.22107,-79.61712,38.39604,39.04561,-80.01517,40.96955,31.74144,-74.56673,42.8253,22.24322,-68.14001,45.89679,27.48269,-64.15936,36.67667,14.72687,-66.34166,51.61479
0.002402402,43.93642,-79.94131,36.0049,43.30207,-79.36263,36.06055,41.16483,-79.80981,38.64498,33.80215,-74.51127,40.70911,24.2846,-68.46976,44.18516,29.28735,-63.49208,34.20473,16.82253,-65.65714,48.8346
0.002502502,45.99184,-79.62102,33.62918,45.34094,-79.03779,33.69685,43.24583,-79.54192,36.2961,35.82961,-74.39519,38.56557,26.30078,-68.72598,42.42519,31.03194,-62.80297,31.77103,18.87562,-66.03736,47.16174
0.002602603,48.00194,-79.23381,31.23187,47.33509,-78.64944,31.31436,45.28563,-79.20981,33.92419,37.82111,-74.21831,36.3972,28.28948,-68.90948,40.62001,32.71769,-62.11196,29.39427,20.91401,-66.96267,46.04866
0.002702703,49.96433,-78.77666,28.81233,49.28214,-78.19255,28.91041,47.28145,-78.81245,31.531,39.77416,-73.98132,34.20715,30.24848,-69.02147,38.77299,34.34574,-61.40018,27.05444,22.92431,-66.49586,43.57156
0.002802803,51.87669,-78.24645,26.36976,51.17974,-77.66321,26.48347,49.23075,-78.34781,29.11706,41.68644,-73.68018,31.99374,32.17566,-69.06159,36.88593,35.9166,-60.65594,24.73935,24.89147,-66.51358,41.62211
0.002902903,53.73689,-77.64634,23.90945,53.02578,-77.06643,24.04065,51.13115,-77.81504,26.68389,43.55576,-73.31455,29.75879,34.06897,-69.03046,34.96149,37.43081,-59.89334,22.46254,26.83302,-67.09386,40.26084
0.003003003,55.54286,-76.97548,21.43262,54.81822,-76.40042,21.5822,52.98036,-77.21393,24.23357,45.37999,-72.88555,27.50555,35.92638,-68.92913,33.00275,38.88879,-59.10394,20.21515,28.74412,-66.75438,38.01026
0.003103103,57.29268,-76.23169,18.93901,56.55511,-75.66204,19.10693,54.77629,-76.54364,21.76735,47.15721,-72.3911,25.23389,37.74597,-68.7577,31.01173,40.2907,-58.27705,17.98635,30.61106,-66.46693,35.85587
0.003203203,58.98449,-75.41709,16.4326,58.23463,-74.85463,16.62,56.51695,-75.80386,19.2869,48.88552,-71.83067,22.94514,39.52588,-68.51662,28.99074,41.63656,-57.4215,15.78495,32.44312,-66.70858,34.26546
0.003303303,60.61654,-74.53241,13.91587,59.85503,-73.97866,14.12363,58.20043,-74.9949,16.79448,50.56312,-71.20557,20.64245,41.26426,-68.20687,26.94261,42.92643,-56.5356,13.60916,34.24103,-66.41768,32.17665
0.003403403,62.18718,-73.57635,11.38917,61.41469,-73.03195,11.61726,59.82498,-74.11682,14.29185,52.18835,-70.51521,18.32686,42.9594,-67.82893,24.86954,44.16025,-55.61017,11.44992,35.99363,-65.91566,29.92202
0.003503504,63.69479,-72.5503,8.855515,62.91199,-72.01651,9.10452,61.38889,-73.16969,11.78081,53.75956,-69.75908,15.99952,44.60959,-67.38322,22.77363,45.33776,-54.6495,9.31174,37.70402,-65.81441,28.11039
