time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-116.1078,158.1608,-40.23808,-13.32155,53.55962
0.0001001001,1.18168,-92.15018,90.9685,-2.260083,-84.75201,87.01208,-13.73092,-65.47243,79.20335,-20.57578,-50.07893,70.65471,-18.6205,-52.30305,70.92355,-37.1666,-110.7308,147.8974,-37.5751,-39.60086,77.17596
0.0002002002,0.6070248,-87.19254,86.58552,-1.442937,-82.98592,84.42886,-7.337228,-75.2057,82.54293,-15.55978,-58.90732,74.4671,-18.30164,-50.66707,68.96871,-32.41294,-104.8821,137.2951,-34.38769,-44.58609,78.97378
0.0003003003,0.9384523,-84.006,83.06755,-0.3088195,-81.61333,81.92216,-3.612317,-79.26725,82.87956,-11.86253,-64.32614,76.18867,-17.3961,-50.29191,67.68801,-27.82207,-98.61189,126.434,-31.55364,-33.30688,64.86052
0.0004004004,1.886937,-81.99257,80.10563,1.091761,-80.62954,79.53777,-1.072091,-80.7226,81.79469,-8.920756,-67.5836,76.50436,-16.09446,-50.67894,66.7734,-23.43394,-92.98604,116.42,-28.88769,-48.90033,77.78802
0.0005005005,3.255996,-80.79601,77.54001,2.708861,-80.02342,77.31457,0.9847851,-81.05543,80.07064,-6.42101,-69.5528,75.97382,-14.52733,-51.53312,66.06045,-19.26361,-88.65869,107.9223,-26.08085,-52.64722,78.72807
0.0006006006,4.917145,-80.08032,75.16318,4.499597,-79.6096,75.11,2.88564,-80.95532,78.06969,-4.163383,-70.75128,74.91467,-12.77934,-52.6551,65.43445,-15.31463,-85.31171,100.6263,-23.52378,-44.05758,67.58136
0.0007007007,6.784192,-79.69664,72.91245,6.427372,-79.37395,72.94659,4.776929,-80.72776,75.95083,-2.02375,-71.47803,73.50179,-10.90593,-53.90813,64.81406,-11.58388,-82.85198,94.43586,-21.08653,-53.94576,75.0323
0.0008008008,8.799069,-79.57454,70.77547,8.463615,-79.32574,70.86213,6.718307,-80.51843,73.80013,0.07138532,-71.97758,71.90619,-8.944002,-55.22407,64.16808,-8.056335,-81.08011,89.13644,-18.52744,-57.48809,76.01553
0.0009009009,10.92077,-79.58797,68.66721,10.58448,-79.34924,68.76476,8.728549,-80.37657,71.64803,2.163131,-72.36562,70.2025,-6.918526,-56.55232,63.47084,-4.715415,-79.4632,84.17862,-16.10737,-51.4468,67.55418
