time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-112.6645,154.7175,-40.23808,-13.32155,53.55962
0.0001001001,0.4593287,-90.75602,90.29669,-2.867969,-83.56371,86.43168,-14.04918,-64.84152,78.8907,-20.77023,-49.66122,70.43145,-18.99707,-51.58393,70.581,-37.28806,-107.5081,144.7961,-37.62,-38.83493,76.45493
0.0002002002,-0.03014798,-86.00528,86.03543,-2.010398,-81.90365,83.91405,-7.790526,-74.32158,82.11211,-15.85409,-58.26342,74.11752,-18.63682,-50.05047,68.68729,-32.65043,-101.8924,134.5428,-34.49266,-43.70515,78.19781
0.0003003003,0.3585999,-82.96848,82.60987,-0.8452114,-80.62325,81.46846,-4.116119,-78.30667,82.42279,-12.2145,-63.56199,75.77648,-17.70742,-49.73726,67.44467,-28.16923,-95.87195,124.0412,-31.70636,-32.82926,64.53562
0.0004004004,1.345619,-81.06642,79.7208,0.5786303,-79.71789,79.13926,-1.588683,-79.76568,81.35436,-9.306,-66.76563,76.07163,-16.39348,-50.16133,66.55481,-23.88321,-90.4725,114.3557,-29.08181,-47.99928,77.08109
0.0005005005,2.740483,-79.95398,77.2135,2.212667,-79.17676,76.96409,0.4711284,-80.13587,79.66475,-6.82499,-68.72022,75.54521,-14.82159,-51.03684,65.85843,-19.80697,-86.33089,106.1379,-26.31968,-51.67378,77.99346
0.0006006006,4.418688,-79.30565,74.88696,4.015304,-78.82021,74.80491,2.380289,-80.0851,77.70481,-4.577909,-69.92689,74.5048,-13.07377,-52.17064,65.24442,-15.94402,-83.13874,99.08276,-23.79857,-43.41129,67.20986
0.0007007007,6.296664,-78.97717,72.68051,5.951013,-78.63458,72.68356,4.280595,-79.90923,75.62862,-2.444577,-70.67529,73.11987,-11.20378,-53.43022,64.634,-12.29135,-80.80492,93.09628,-21.39241,-53.03296,74.42537
0.0008008008,8.318109,-78.90031,70.58221,7.992063,-78.62875,70.63668,6.229762,-79.74931,73.51955,-0.3538694,-71.20215,71.55602,-9.247416,-54.74954,63.99695,-8.834449,-79.13753,87.97198,-18.86738,-56.52309,75.39046
0.0009009009,10.44322,-78.95299,68.50977,10.11528,-78.69067,68.57539,8.245905,-79.65302,71.40711,1.733973,-71.61958,69.88561,-7.228921,-56.07954,63.30846,-5.557301,-77.61955,83.17686,-16.4758,-50.71053,67.18633
