time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-113.6065,155.6595,-40.23808,-13.32155,53.55962
0.0001001001,0.6569519,-91.13744,90.48049,-2.701662,-83.88881,86.59048,-13.96212,-65.01411,78.97623,-20.71703,-49.77549,70.49252,-18.89404,-51.78067,70.67471,-37.25483,-108.3895,145.6443,-37.6077,-39.04602,76.65372
0.0002002002,0.1441723,-86.3301,86.18593,-1.855151,-82.19975,84.05489,-7.666518,-74.56345,82.22997,-15.77358,-58.43958,74.21316,-18.54512,-50.21917,68.76429,-32.58545,-102.71,135.2955,-34.46392,-43.94148,78.4054
0.0003003003,0.51723,-83.2523,82.73508,-0.6984674,-80.8941,81.59258,-3.978276,-78.5695,82.54778,-12.1182,-63.77107,75.88927,-17.62225,-49.88899,67.51125,-28.07425,-96.62236,124.6966,-31.66461,-32.95253,64.61714
0.0004004004,1.493713,-81.3198,79.82609,0.7190132,-79.9673,79.24828,-1.447353,-80.02747,81.47482,-9.200604,-66.98942,76.19002,-16.31167,-50.30294,66.61462,-23.7603,-91.16022,114.9205,-29.0287,-48.24678,77.27548
0.0005005005,2.881519,-80.18435,77.30283,2.348418,-79.40839,77.05997,0.6116543,-80.38744,79.77579,-6.71447,-68.948,75.66247,-14.74109,-51.17262,65.9137,-19.65832,-86.96786,106.6262,-26.25435,-51.93663,78.19098
0.0006006006,4.555053,-79.51758,74.96252,4.147796,-79.03616,74.88837,2.518544,-80.32318,77.80463,-4.464501,-70.15244,74.61694,-12.99322,-52.30318,65.29641,-15.77183,-83.73297,99.5048,-23.7234,-43.58077,67.30416
0.0007007007,6.430047,-79.17404,72.744,6.081339,-78.83691,72.75557,4.416384,-80.13316,75.71677,-2.329448,-70.8949,73.22435,-11.12229,-53.56097,64.68326,-12.09781,-81.36578,93.46358,-21.30858,-53.28213,74.59071
0.0008008008,8.44969,-79.08476,70.63508,8.121071,-78.81943,70.69836,6.363418,-79.95972,73.59631,-0.2375276,-71.41428,71.65182,-9.164408,-54.87936,64.04377,-8.621572,-79.66899,88.29057,-18.77439,-56.78878,75.56317
0.0009009009,10.57387,-79.12672,68.55284,10.24364,-78.87086,68.62721,8.377948,-79.85097,71.47302,1.851383,-71.82368,69.97231,-7.144002,-56.20888,63.35288,-5.326976,-78.12405,83.45103,-16.37497,-50.9127,67.28767
0.001001001,12.77271,-79.25611,66.4834,12.42874,-78.98264,66.55389,10.45977,-79.80879,69.34902,3.956687,-72.16145,68.20477,-5.078321,-57.50959,62.58791,-2.199877,-76.66212,78.862,-14.05385,-57.04981,71.10366
0.001101101,15.02434,-79.4655,64.44115,14.6604,-79.17169,64.51129,12.60082,-79.83199,67.23117,6.085626,-72.48524,66.39962,-2.979887,-58.76831,61.7482,0.776668,-75.35104,74.57438,-11.63983,-60.10615,71.74599
0.001201201,17.31195,-79.69514,62.38319,16.92513,-79.367,62.44188,14.79033,-79.9069,65.11657,8.238914,-72.80881,64.56989,-0.8579812,-59.97303,60.83102,3.617313,-74.04519,70.42788,-9.302994,-56.02499,65.32799
0.001301301,19.62174,-79.92625,60.30451,19.21085,-79.56118,60.35033,17.01699,-80.01217,62.99518,10.41318,-73.11605,62.70287,1.280088,-61.10969,59.8296,6.33286,-72.81945,66.4866,-7.026437,-59.88486,66.91129
0.001401401,21.94293,-80.16461,58.22168,21.50792,-79.7713,58.26339,19.26999,-80.13641,60.86642,12.60316,-73.42021,60.81705,3.428362,-62.17765,58.74929,8.934802,-71.77871,62.84391,-4.687238,-62.47453,67.16177
0.001501502,24.26667,-80.37684,56.11017,23.80807,-79.95246,56.14439,21.53953,-80.2665,58.72697,14.80317,-73.71772,58.91455,5.581925,-63.17496,57.59304,11.4329,-70.81064,59.37774,-2.397045,-59.7636,62.16064
0.001601602,26.58519,-80.55207,53.96688,26.10367,-80.09799,53.99432,23.81681,-80.38628,56.56947,17.00723,-73.98841,56.98117,7.736471,-64.09567,56.3592,13.83411,-69.91452,56.08041,-0.1583306,-62.21853,62.37686
0.001701702,28.89206,-80.69813,51.80606,28.38847,-80.22276,51.83429,26.09401,-80.48759,54.39359,19.20954,-74.23561,55.02607,9.888133,-64.94155,55.05342,16.14582,-69.13054,52.98472,2.116429,-64.36083,62.2444
0.001801802,31.18181,-80.79544,49.61364,30.65704,-80.29878,49.64175,28.36422,-80.56225,52.19803,21.40487,-74.45558,53.05072,12.03346,-65.7133,53.67984,18.3744,-68.36576,49.99136,4.355795,-62.60878,58.25298
0.001901902,33.44936,-80.8366,47.38725,32.90419,-80.32011,47.41591,30.62134,-80.59987,49.97853,23.58829,-74.63299,51.04469,14.16925,-66.40795,52.2387,20.52423,-67.60952,47.0853,6.548472,-64.1199,57.57143
0.002002002,35.69035,-80.82861,45.13826,35.12559,-80.29877,45.17319,32.85989,-80.59537,47.73547,25.75526,-74.76877,49.01351,16.29245,-67.02721,50.73477,22.59981,-66.9006,44.30079,8.756061,-65.82343,57.06736
0.002102102,37.90095,-80.75998,42.85904,37.31735,-80.21766,42.90031,35.07505,-80.54414,45.46908,27.90175,-74.86116,46.95941,18.40024,-67.5724,49.17216,24.60506,-66.18845,41.5834,10.93417,-64.69964,53.76546
0.002202202,40.07749,-80.62521,40.54772,39.47575,-80.07148,40.59573,37.26247,-80.43977,43.1773,30.02405,-74.89974,44.87569,20.48994,-68.04189,47.55194,26.54247,-65.46679,38.92432,13.06796,-65.54498,52.47703
