time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-108.3249,150.3779,-40.23808,-13.32155,53.55962
0.0001001001,-0.4510535,-88.99898,89.45003,-3.634097,-82.06611,85.7002,-14.45036,-64.04623,78.49658,-21.01532,-49.13472,70.15004,-19.47166,-50.67764,70.14929,-37.44113,-103.4456,140.8868,-37.67649,-37.86477,75.54126
0.0002002002,-0.833217,-84.50893,85.34215,-2.725594,-80.53969,83.26528,-8.36176,-73.20744,81.5692,-16.22499,-57.45199,73.67698,-19.05926,-49.27333,68.33259,-32.94973,-98.12698,131.0767,-34.62479,-42.60513,77.22993
0.0003003003,-0.3721861,-81.66087,82.03306,-1.521232,-79.37543,80.89667,-4.751104,-77.09596,81.84707,-12.65811,-62.59883,75.25694,-18.09976,-49.03823,67.13799,-28.60676,-92.41692,121.0237,-31.89887,-32.24434,64.1432
0.0004004004,0.663381,-79.89918,79.23579,-0.06808071,-78.5689,78.63699,-2.239756,-78.55966,80.79942,-9.79153,-65.73476,75.52628,-16.77033,-49.50899,66.27933,-24.44943,-87.30401,111.7534,-29.3265,-46.8535,76.18
0.0005005005,2.09077,-78.89275,76.80197,1.587304,-78.10966,76.52235,-0.1762464,-78.97694,79.15318,-7.334137,-67.67088,75.00502,-15.19245,-50.41137,65.60382,-20.49179,-83.39671,103.8885,-26.62078,-50.45038,77.07117
0.0006006006,3.790461,-78.3293,74.53884,3.404931,-77.82533,74.4204,1.743384,-78.98835,77.24496,-5.100341,-68.88794,73.98828,-13.44485,-51.56007,65.00492,-16.73725,-80.39902,97.13627,-24.14477,-42.57412,66.7189
0.0007007007,5.682224,-78.07044,72.38822,5.350651,-77.70276,72.3521,3.655055,-78.8776,75.22255,-2.974957,-69.66357,72.63853,-11.57917,-52.8279,64.40707,-13.18299,-78.22561,91.40861,-21.77781,-51.87782,73.65562
0.0008008008,7.711942,-78.05059,70.33865,7.397756,-77.75034,70.35258,5.614036,-78.77997,73.16593,-0.8898284,-70.22488,71.11471,-9.629817,-54.15148,63.78129,-9.815125,-76.68909,86.50421,-19.29567,-55.29379,74.58946
0.0009009009,9.841363,-78.15267,68.31131,9.52394,-77.86066,68.33672,7.637619,-78.7411,71.10348,1.193095,-70.67933,69.48623,-7.620119,-55.48368,63.1038,-6.61835,-75.29575,81.91409,-16.94021,-49.78157,66.72178
