time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-114.1288,156.1818,-40.23808,-13.32155,53.55962
0.0001001001,0.7665194,-91.34891,90.58239,-2.609456,-84.06905,86.67851,-13.91384,-65.10983,79.02366,-20.68753,-49.83886,70.52639,-18.83693,-51.88975,70.72667,-37.2364,-108.8782,146.1146,-37.60089,-39.1647,76.76559
0.0002002002,0.2408152,-86.51019,86.26937,-1.769078,-82.36392,84.133,-7.597741,-74.69759,82.29533,-15.72893,-58.53727,74.2662,-18.49428,-50.31268,68.80697,-32.54943,-103.1642,135.7137,-34.44795,-44.07781,78.52576
0.0003003003,0.6051841,-83.40968,82.8045,-0.6171052,-81.04429,81.66139,-3.901856,-78.7152,82.61706,-12.06481,-63.88699,75.9518,-17.57503,-49.97312,67.54816,-28.02159,-97.03804,125.0596,-31.64143,-33.02428,64.66572
0.0004004004,1.575823,-81.46028,79.88446,0.7968473,-80.10559,79.30874,-1.368994,-80.17262,81.54162,-9.142169,-67.11348,76.25565,-16.26632,-50.38145,66.64777,-23.69215,-91.54166,115.2338,-28.99924,-48.38651,77.38576
0.0005005005,2.959714,-80.31207,77.35236,2.423682,-79.53682,77.11314,0.6895683,-80.52693,79.83736,-6.653193,-69.0743,75.72749,-14.69645,-51.24789,65.94434,-19.5759,-87.32111,106.897,-26.21809,-52.08253,78.30063
0.0006006006,4.630668,-79.63509,75.00442,4.221259,-79.1559,74.93464,2.595198,-80.45517,77.85998,-4.401627,-70.27746,74.67908,-12.94856,-52.37667,65.32523,-15.67637,-84.0632,99.73957,-23.68178,-43.69167,67.37345
0.0007007007,6.503998,-79.28317,72.77917,6.153596,-78.94906,72.79546,4.491671,-80.25732,75.76565,-2.265615,-71.01666,73.28228,-11.07711,-53.63346,64.71057,-11.9905,-81.67631,93.66681,-21.26218,-53.42134,74.68352
0.0008008008,8.522644,-79.18704,70.6644,8.192598,-78.92516,70.73256,6.437523,-80.07639,73.63887,-0.173023,-71.53191,71.70493,-9.118384,-54.95134,64.06973,-8.503544,-79.96362,88.46716,-18.7228,-56.93264,75.65543
0.0009009009,10.64631,-79.22302,68.57671,10.31481,-78.97073,68.65592,8.451158,-79.96072,71.50956,1.916479,-71.93685,70.02037,-7.09692,-56.28059,63.37751,-5.199275,-78.40353,83.60281,-16.31914,-51.02331,67.34245
0.001001001,12.84497,-79.3472,66.50224,12.49984,-79.07729,66.57745,10.53238,-79.91223,69.37985,4.022401,-72.27004,68.24764,-5.03004,-57.58109,62.61113,-2.063472,-76.92722,78.99069,-13.99409,-57.19227,71.18636
0.001101101,15.09668,-79.55206,64.45538,14.73164,-79.26179,64.53015,12.6731,-79.92973,67.25663,6.152023,-72.58944,66.43742,-2.930322,-58.83962,61.76994,0.920907,-75.60283,74.68192,-11.57582,-60.24919,71.82501
0.001201201,17.38453,-79.77751,62.39298,16.99667,-79.45279,62.45612,14.8625,-79.99947,65.13696,8.306081,-72.90885,64.60277,-0.8070781,-60.04409,60.85116,3.768573,-74.28322,70.51465,-9.235493,-56.13875,65.37424
0.001301301,19.69469,-80.00478,60.31009,19.28281,-79.64301,60.36021,17.08924,-80.1,63.01076,10.48119,-73.2121,62.73091,1.332351,-61.18037,59.84802,6.490405,-73.04462,66.55421,-6.955605,-60.01864,66.97424
0.001401401,22.01632,-80.23965,58.22333,21.58037,-79.84956,58.2692,19.34244,-80.2199,60.87746,12.67207,-73.51254,60.84047,3.481991,-62.24786,58.76587,9.097953,-71.99195,62.894,-4.612883,-62.60399,67.21688
0.001501502,24.34056,-80.44854,56.10798,23.88106,-80.02728,56.14621,21.6123,-80.34599,58.73369,14.87302,-73.80654,58.93351,5.636909,-63.24458,57.60767,11.60103,-71.01231,59.41127,-2.319657,-59.87444,62.1941
0.001601602,26.65958,-80.62057,53.961,26.17722,-80.16951,53.99229,23.88997,-80.46201,56.57205,17.07806,-74.07384,56.99579,7.792786,-64.16456,56.37177,14.00664,-70.10513,56.0985,-0.07817383,-62.34237,62.42055
0.001701702,28.96696,-80.76365,51.79669,28.46258,-80.29124,51.82866,26.16758,-80.5598,54.39222,19.28133,-74.31785,55.03651,9.945747,-65.00958,55.06384,16.32221,-69.31099,52.98878,2.199582,-64.48282,62.28324
0.001801802,31.2572,-80.85803,49.60084,30.7317,-80.36425,49.63255,28.43824,-80.63112,52.19288,21.47762,-74.53474,53.05713,12.09234,-65.78037,53.68803,18.55416,-68.53612,49.98196,4.441524,-62.71473,58.27321
0.001901902,33.5252,-80.89632,47.37112,32.97937,-80.38264,47.40327,30.6958,-80.66553,49.96973,23.66197,-74.70914,51.04717,14.22933,-66.47392,52.24459,20.70686,-67.77007,47.06321,6.636555,-64.23402,57.59747
