time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-107.1276,149.1806,-40.23808,-13.32155,53.55962
0.0001001001,-0.7022246,-88.5142,89.21642,-3.845464,-81.65292,85.49838,-14.56099,-63.82691,78.3879,-21.08292,-48.98951,70.07243,-19.6026,-50.42759,70.03018,-37.48336,-102.3252,139.8086,-37.69214,-37.60181,75.29396
0.0002002002,-1.054769,-84.09612,85.15089,-2.922904,-80.16339,83.08629,-8.519363,-72.90005,81.41942,-16.32732,-57.22812,73.55544,-19.17581,-49.05893,68.23474,-33.0323,-97.08779,130.1201,-34.66124,-42.298,76.95924
0.0003003003,-0.5737992,-81.30012,81.87392,-1.707737,-79.03117,80.73891,-4.926287,-76.76195,81.68823,-12.7805,-62.33311,75.11361,-18.20801,-48.84538,67.05338,-28.72747,-91.46378,120.1912,-31.95201,-32.08272,64.03472
0.0004004004,0.4751615,-79.57715,79.10199,-0.246499,-78.25191,78.49841,-2.419378,-78.22694,80.64632,-9.925481,-65.45035,75.37582,-16.8743,-49.32902,66.20332,-24.60564,-86.43006,111.0357,-29.394,-46.54045,75.93445
0.0005005005,1.911524,-78.59997,76.68845,1.414775,-77.81526,76.40049,-0.3548476,-78.6572,79.01205,-7.474603,-67.38139,74.856,-15.29476,-50.23882,65.53358,-20.68072,-82.58737,103.2681,-26.70383,-50.11082,76.81465
0.0006006006,3.617144,-78.05994,74.44279,3.23654,-77.55086,74.31432,1.567671,-78.68577,77.1181,-5.244473,-68.6013,73.84577,-13.54723,-51.39162,64.93885,-16.9561,-79.64346,96.59956,-24.24033,-42.34827,66.58859
0.0007007007,5.512709,-77.82028,72.30757,5.185019,-77.44567,72.26065,3.482477,-78.59299,75.11052,-3.12128,-69.38445,72.50573,-11.68273,-52.66173,64.34447,-13.42898,-77.51382,90.94281,-21.88416,-51.56185,73.44601
0.0008008008,7.544709,-77.81617,70.27146,7.233795,-77.508,70.27421,5.444166,-78.51254,73.06837,-1.037692,-69.95526,70.99296,-9.735315,-53.98648,63.72179,-10.08568,-76.01357,86.09925,-19.41382,-54.95479,74.36861
0.0009009009,9.675319,-77.93188,68.25656,9.360798,-77.63168,68.27087,7.469801,-78.48951,71.01971,1.043874,-70.41992,69.37605,-7.728045,-55.31929,63.04734,-6.911077,-74.65466,81.56573,-17.06833,-49.5251,66.59344
0.001001001,11.87634,-78.1262,66.24986,11.54681,-77.80853,66.26172,9.559063,-78.52562,68.96656,3.141533,-70.81438,67.67284,-5.677229,-56.62255,62.29977,-3.891968,-73.37207,77.26404,-14.79486,-55.38234,70.17719
0.001101101,14.12708,-78.39205,64.26497,13.7767,-78.05444,64.27773,11.70424,-78.61966,66.91542,5.261967,-71.19272,65.93075,-3.594744,-57.8838,61.47855,-1.012514,-72.23001,73.24253,-12.43254,-58.33509,70.76763
0.001201201,16.41162,-78.67326,62.26165,16.03766,-78.3026,62.26494,13.89509,-78.75871,64.86362,7.405731,-71.56778,64.16206,-1.48942,-59.09167,60.5811,1.740978,-71.09173,69.35075,-10.14122,-54.59286,64.73409
0.001301301,18.71685,-78.9521,60.23525,18.31822,-78.54603,60.22781,16.12083,-78.92265,62.80182,9.569538,-71.9244,62.35486,0.6317675,-60.23289,59.60112,4.378564,-70.02708,65.64851,-7.905131,-58.30742,66.21255
0.001401401,21.03252,-79.23394,58.20142,20.60916,-78.80067,58.19151,18.37119,-79.10071,60.72952,11.74832,-72.27493,60.52662,2.763108,-61.30677,58.54366,6.910962,-69.13463,62.22366,-5.60892,-60.82193,66.43085
0.001501502,23.35018,-79.48736,56.13718,22.90261,-79.02431,56.12169,20.63684,-79.2805,58.64366,13.93661,-72.61596,58.67934,4.899872,-62.31142,57.41154,9.347256,-68.30879,58.96154,-3.357571,-58.35699,61.71456
0.001601602,25.66238,-79.70209,54.03971,25.19126,-79.21059,54.01934,22.90938,-79.44679,56.53742,16.1287,-72.92847,56.79977,7.037899,-63.24117,56.20327,11.69389,-67.54883,55.85494,-1.153471,-60.74532,61.89878
0.001701702,27.96297,-79.88545,51.92248,27.4691,-79.3735,51.9044,25.18129,-79.59186,54.41056,18.31898,-73.21555,54.89657,9.173446,-64.09763,54.92418,13.95773,-66.8924,52.93467,1.085546,-62.82829,61.74275
0.001801802,30.24665,-80.01897,49.77231,29.7309,-79.48659,49.75569,27.446,-79.70795,52.26196,20.50244,-73.47361,52.97117,11.30316,-64.88139,53.57824,16.14466,-66.25197,50.1073,3.292008,-61.25807,57.96606
0.001901902,32.50854,-80.09568,47.58714,31.97168,-79.54434,47.57266,29.69761,-79.78528,50.08767,22.67433,-73.68819,51.01386,13.4239,-65.58961,52.1657,18.2587,-65.61771,47.35901,5.45554,-62.76029,57.30475
0.002002002,34.74442,-80.12214,45.37772,34.18719,-79.55799,45.3708,31.93087,-79.81903,47.88816,24.83025,-73.86017,49.02992,15.53272,-66.22384,50.69112,20.30399,-65.02586,44.72187,7.633844,-64.41687,56.78303
0.002102102,36.95053,-80.08744,43.1369,36.37371,-79.51134,43.13764,34.1411,-79.80482,45.66372,26.9663,-73.98779,47.02148,17.62684,-66.78525,49.15841,22.28412,-64.42868,42.14456,9.784806,-63.43053,53.64573
0.002202202,39.12334,-79.98647,40.86314,38.52757,-79.39953,40.87196,36.32409,-79.7366,43.41251,29.0789,-74.06123,44.98234,19.70362,-67.27228,47.56866,24.20134,-63.8205,39.61916,11.89478,-64.29543,52.40065
0.002302302,41.25962,-79.82445,38.56482,40.64556,-79.23119,38.58562,38.47599,-79.61147,41.13548,31.16463,-74.08064,42.916,21.7605,-67.68605,45.92555,26.05791,-63.23046,37.17254,14.00347,-65.57517,51.5717
0.002402402,43.35652,-79.59529,36.23878,42.72482,-78.99692,36.2721,40.59333,-79.42718,38.83385,33.2205,-74.04575,40.82525,23.79506,-68.02779,44.23272,27.85588,-62.62855,34.77267,16.08624,-64.95053,48.8643
0.002502502,45.41122,-79.29505,33.88383,44.76249,-78.69234,33.92985,42.67293,-79.18013,36.50719,35.24369,-73.95023,38.70655,25.80496,-68.29664,42.49168,29.59635,-62.00406,32.40771,18.12803,-65.34589,47.21786
0.002602603,47.42117,-78.92774,31.50658,46.75598,-78.324,31.56802,44.71182,-78.86864,34.15681,37.23149,-73.79385,36.56236,27.78791,-68.49336,40.70545,31.28044,-61.37616,30.09572,20.15563,-66.27056,46.11493
0.002702703,49.384,-78.49056,29.10657,48.70298,-77.88721,29.18422,46.7073,-78.49178,31.78448,39.18149,-73.57729,34.39579,29.74174,-68.61913,38.87739,32.90922,-60.72699,27.81778,22.1565,-65.87157,43.71508
0.002802803,51.29741,-77.98041,26.683,50.60115,-77.37804,26.77688,48.65681,-78.04757,29.39076,41.09136,-73.2967,32.20534,31.66432,-68.67358,37.00926,34.48311,-60.04475,25.56164,24.11558,-65.89146,41.77588
0.002902903,53.15923,-77.40026,24.24104,52.44833,-76.80129,24.35296,50.55797,-77.53513,26.97717,42.9589,-72.9516,29.9927,33.55359,-68.65722,35.10363,36.00251,-59.34313,23.34061,26.04973,-66.48589,40.43615
0.003003003,54.96745,-76.74944,21.78199,54.24253,-76.15537,21.91284,52.40854,-76.95432,24.54578,44.78203,-72.54317,27.76114,35.40755,-68.57112,33.16356,37.46785,-58.61414,21.14629,27.95444,-66.19225,38.2378
0.003103103,56.72015,-76.02582,19.30567,55.98184,-75.43725,19.45541,54.20646,-76.30437,22.09791,46.55884,-72.06944,25.51059,37.22433,-68.4154,31.19106,38.8792,-57.8474,18.9682,29.81645,-65.93204,36.11559
0.003203203,58.41544,-75.23138,16.81594,57.66436,-74.65004,16.98568,55.94969,-75.58488,19.6352,48.2874,-71.52977,23.24237,39.002,-68.19037,29.18837,40.23647,-57.05127,16.81481,31.64442,-66.1914,34.54698
0.003303303,60.05157,-74.36687,14.31529,59.28838,-73.79428,14.5059,57.63634,-74.79623,17.15989,49.96592,-70.92551,20.95959,40.73875,-67.89703,27.15828,41.5397,-56.22418,14.68448,33.43914,-65.93705,32.49791
0.003403403,61.62694,-73.43111,11.80417,60.8523,-72.86792,12.01562,59.26469,-73.93848,14.67379,51.59276,-70.25609,18.66333,42.4329,-67.53587,25.10298,42.78876,-55.35737,12.56861,35.18991,-65.46391,30.27399
0.003503504,63.13985,-72.42532,9.28547,62.35443,-71.87276,9.518328,60.83297,-73.01165,12.17868,53.16623,-69.52097,16.35474,44.08266,-67.1072,23.02454,43.98331,-54.45464,10.47132,36.89929,-65.37675,28.47746
0.003603604,64.5889,-71.35116,6.76226,63.79342,-70.81068,7.017259,62.33966,-72.01655,9.67688,54.68486,-68.72149,14.03663,45.68649,-66.61204,20.92555,45.12325,-53.51812,8.394879,38.57056,-65.08499,26.51443
0.003703704,65.97255,-70.20823,4.235676,65.16772,-69.68056,4.512853,63.78316,-70.95364,7.170482,56.14707,-67.85793,11.71086,47.24273,-66.05099,18.80826,46.20819,-52.54169,6.3335,40.1963,-64.47284,24.27654
0.003803804,67.2895,-68.99749,1.707994,66.47604,-68.48357,2.007531,65.16207,-69.82352,4.661448,57.55151,-66.93021,9.378708,48.74989,-65.42462,16.67473,47.23783,-51.52611,4.288287,41.77519,-64.06792,22.29273
0.003903904,68.53846,-67.72079,-0.8176711,67.71712,-67.22185,-0.4952693,66.47504,-68.6271,2.15206,58.89682,-65.93942,7.042596,50.20652,-64.73383,14.52732,48.21185,-50.47477,2.262919,43.31044,-63.64957,20.33912
0.004004004,69.7182,-66.37872,-3.339478,68.88974,-65.89563,-2.994113,67.72075,-67.36536,-0.3553906,60.18173,-64.88654,4.704816,51.61118,-63.97952,12.36834,49.12992,-49.38482,0.25489,44.79825,-62.94651,18.14826
0.004104104,70.82758,-64.97208,-5.855505,69.99278,-64.50555,-5.487232,68.898,-66.03921,-2.858798,61.405,-63.77195,2.366946,52.96253,-63.1624,10.19988,49.99169,-48.25508,-1.736606,46.23517,-62.26208,16.02692
0.004204204,71.86553,-63.50266,-8.362878,71.02517,-63.0537,-7.971471,70.00565,-64.64973,-5.35592,62.56549,-62.59655,0.03106733,54.25926,-62.28338,8.024117,50.79681,-47.0886,-3.708208,47.62298,-61.65947,14.0365
0.004304304,72.83111,-61.97187,-10.85923,71.98599,-61.5414,-10.44459,71.04268,-63.19827,-7.844405,63.66214,-61.36176,-2.300383,55.50018,-61.34355,5.843369,51.54501,-45.88538,-5.659627,48.96078,-60.86755,11.90677
0.004404404,73.72328,-60.38059,-13.34269,72.87423,-59.96925,-12.90498,72.008,-61.68598,-10.32202,64.69386,-60.06836,-4.625506,56.68403,-60.34378,3.659751,52.2359,-44.64376,-7.592141,50.24479,-59.97688,9.732093
0.004504505,74.5413,-58.73058,-15.81072,73.68914,-58.33917,-15.34997,72.90078,-60.11423,-12.78655,65.65977,-58.71737,-6.94239,57.80976,-59.28514,1.475375,52.86927,-43.36578,-9.503489,51.47517,-59.1563,7.681136
0.004604605,75.28432,-57.02358,-18.26074,74.42989,-56.65295,-17.77694,73.72012,-58.48447,-15.23565,66.55891,-57.31024,-9.248668,58.87626,-58.16873,-0.7075328,53.44481,-42.05293,-11.39187,52.65218,-58.24399,5.591806
0.004704705,75.95174,-55.26097,-20.69077,75.09589,-54.91175,-20.18413,74.46534,-56.79827,-17.66707,67.39053,-55.8483,-11.54224,59.8826,-56.99577,-2.886825,53.96235,-40.70444,-13.2579,53.7732,-57.19714,3.423936
0.004804805,76.54285,-53.44433,-23.09852,75.68641,-53.11716,-22.56925,75.13564,-55.05708,-20.07857,68.15382,-54.33261,-13.8212,60.82775,-55.76732,-5.060431,54.42161,-39.32131,-15.1003,54.83705,-56.17304,1.335995
0.004904905,77.05712,-51.5757,-25.48142,76.20097,-51.2713,-24.92966,75.73045,-53.26258,-22.46787,68.84808,-52.76476,-16.08333,61.71088,-54.48468,-7.226204,54.82247,-37.90567,-16.9168,55.84432,-55.11202,-0.7323052
0.005005005,77.49407,-49.65668,-27.83739,76.63907,-49.37565,-27.26342,76.24921,-51.41649,-24.83271,69.4727,-51.14627,-18.32643,62.53116,-53.14915,-9.38201,55.16479,-36.45753,-18.70725,56.79326,-53.92606,-2.867206
