time,Bus1_A,Bus1_B,Bus1_C,Bus2_A,Bus2_B,Bus2_C,Bus3_A,Bus3_B,Bus3_C,Bus5_A,Bus5_B,Bus5_C,Bus6_A,Bus6_B,Bus6_C,Bus8_A,Bus8_B,Bus8_C,Bus9_A,Bus9_B,Bus9_C
0,-23.96033,-46.03088,69.99121,-23.71982,-45.21712,68.93694,-25.94525,-43.64657,69.59183,-28.58182,-35.10596,63.68778,-32.23064,-27.72269,59.95334,-42.053,-115.7912,157.8442,-40.23808,-13.32155,53.55962
0.0001001001,1.11527,-92.02201,90.90674,-2.315971,-84.64276,86.95872,-13.76019,-65.41441,79.17461,-20.59366,-50.04052,70.63418,-18.65512,-52.23694,70.89206,-37.17777,-110.4344,147.6122,-37.57922,-39.53,77.10922
0.0002002002,0.5484431,-87.08339,86.53495,-1.495108,-82.88641,84.38152,-7.3789,-75.12442,82.50333,-15.58684,-58.84812,74.43496,-18.33246,-50.61038,68.94283,-32.43478,-104.6074,137.0422,-34.39733,-44.50562,78.90295
0.0003003003,0.8851426,-83.91062,83.02547,-0.3581341,-81.52231,81.88045,-3.658637,-79.17893,82.83757,-11.89489,-64.25588,76.15077,-17.42472,-50.24091,67.66564,-27.85399,-98.35989,126.2139,-31.56768,-33.26386,64.83154
0.0004004004,1.83717,-81.90742,80.07025,1.044585,-80.54572,79.50114,-1.119585,-80.63462,81.7542,-8.956175,-67.5084,76.46457,-16.12195,-50.63135,66.7533,-23.47525,-92.75492,116.2302,-28.90554,-48.81704,77.72259
0.0005005005,3.208601,-80.71859,77.50999,2.663242,-79.94558,77.28234,0.9375603,-80.97089,80.03333,-6.458152,-69.47626,75.93441,-14.55439,-51.48749,66.04188,-19.31356,-88.44466,107.7582,-26.10281,-52.55772,78.66054
0.0006006006,4.871317,-80.0091,75.13779,4.455072,-79.53703,75.08195,2.839179,-80.87532,78.03614,-4.201494,-70.67549,74.87698,-12.80641,-52.61056,65.41698,-15.3725,-85.11193,100.4844,-23.54905,-43.9982,67.54725
0.0007007007,6.739368,-79.63049,72.89112,6.383575,-79.30598,72.9224,4.731297,-80.6525,75.9212,-2.06244,-71.40423,73.46667,-10.93332,-53.86419,64.7975,-11.64892,-82.66371,94.31264,-21.11467,-53.86224,74.97691
0.0008008008,8.754848,-79.51256,70.75771,8.42026,-79.26167,70.84141,6.67339,-80.44772,73.77433,0.03228812,-71.90628,71.87399,-8.971899,-55.18044,64.15234,-8.127871,-80.90137,89.02924,-18.55865,-57.40264,75.96129
0.0009009009,10.87686,-79.52959,68.65273,10.54134,-79.28868,68.74734,8.684175,-80.31005,71.62588,2.123675,-72.29704,70.17336,-6.947063,-56.50885,63.45591,-4.792817,-79.29363,84.08645,-16.14127,-51.37844,67.5197
0.001001001,13.07497,-79.63712,66.56216,12.72613,-79.37856,66.65243,10.76349,-80.24147,69.47798,4.231558,-72.61568,68.38412,-4.876369,-57.80869,62.68506,-1.629303,-77.77132,79.40062,-13.80396,-57.62663,71.43059
0.001101101,15.3269,-79.82749,64.50059,14.95838,-79.54846,64.59008,12.90315,-80.2408,67.33765,6.363364,-72.9211,66.55774,-2.772557,-59.06657,61.83913,1.379983,-76.40344,75.02346,-11.37241,-60.69397,72.06638
0.001201201,17.61555,-80.0397,62.42416,17.22438,-79.72589,62.50151,15.09221,-80.29408,65.20186,8.519865,-73.22728,64.70741,-0.6450595,-60.27023,60.91529,4.250016,-75.04102,70.791,-9.020458,-56.50407,65.52454
0.001301301,19.92687,-80.25474,60.32787,19.51185,-79.9035,60.39165,17.31918,-80.37955,63.06038,10.69766,-73.51786,62.8202,1.498702,-61.40535,59.90664,6.99185,-73.76115,66.7693,-6.730143,-60.42781,67.15796
0.001401401,22.24992,-80.47846,58.22854,21.81098,-80.09863,58.28765,19.57306,-80.48565,60.91259,12.89141,-73.80641,60.915,3.652686,-62.47131,58.81863,9.617243,-72.67048,63.05323,-4.376332,-63.02542,67.40176
0.001501502,24.57572,-80.67677,56.10105,24.11339,-80.26542,56.15203,21.84391,-80.59898,58.75507,15.09537,-74.08923,58.99387,5.811914,-63.46615,57.65424,12.13618,-71.65424,59.51806,-2.073217,-60.23413,62.30735
0.001601602,26.89636,-80.83868,53.94231,26.41133,-80.39721,53.98588,24.1228,-80.70307,56.58027,17.30348,-74.34581,57.04233,7.97203,-64.3838,56.41178,14.55579,-70.7122,56.15642,0.1771921,-62.72504,62.54786
0.001701702,29.20535,-80.97218,51.76683,28.69848,-80.50916,51.81068,26.40177,-80.78963,54.38786,19.50984,-74.57959,55.06975,10.12913,-65.22612,55.097,16.88364,-69.8853,53.00166,2.464149,-64.87193,62.40778
0.001801802,31.49714,-81.05727,49.56012,30.96933,-80.57264,49.60331,28.67384,-80.85032,52.17648,21.70917,-74.78671,53.07755,12.27972,-65.99383,53.7141,19.12628,-69.07846,49.95218,4.714461,-63.05978,58.34532
0.001901902,33.7666,-81.08643,47.31984,33.21864,-80.58169,47.36304,30.93282,-80.87454,49.94173,23.89648,-74.95156,51.05508,14.42058,-66.68389,52.26332,21.28817,-68.28113,46.99297,6.916977,-64.58607,57.6691
0.002002002,36.00932,-81.06685,45.05753,35.44201,-80.54859,45.10658,33.17316,-80.85715,47.68399,26.06717,-75.07516,49.00798,16.54863,-67.29812,50.74949,23.37396,-67.53281,44.15884,9.134544,-66.29424,57.1597
0.002102102,38.22142,-80.98676,42.76533,37.63555,-80.45581,42.82026,35.38998,-80.79343,45.40345,28.21718,-75.15567,46.93849,18.66104,-67.83783,49.17679,25.38768,-66.78178,41.39411,11.32168,-65.1224,53.80072
0.002202202,40.39923,-80.84059,40.44136,39.79548,-80.29806,40.50258,37.57889,-80.67687,43.09798,30.34276,-75.18248,44.83972,20.75509,-68.30139,47.5463,27.3319,-66.02192,38.69001,13.46353,-65.97276,52.50923
0.002302302,42.53946,-80.63408,38.09462,41.91847,-80.08479,38.16632,39.73588,-80.50436,40.76849,32.44041,-75.15579,42.71539,22.82817,-68.69011,45.86193,29.20924,-65.28501,36.07578,15.60348,-67.27323,51.66976
0.002402402,44.63914,-80.36063,35.72149,44.00159,-79.80579,35.80421,41.85737,-80.27348,38.41612,34.507,-75.07539,40.56839,24.87781,-69.00534,44.12754,31.02201,-64.5385,33.51649,17.71478,-66.50632,48.79154
0.002502502,46.69543,-80.01603,33.32061,46.04192,-79.45641,33.41449,43.94007,-79.98036,36.04029,36.53965,-74.9344,38.39475,26.90161,-69.24625,42.34464,32.77159,-63.77104,30.99945,19.78151,-66.86771,47.0862
0.002602603,48.7057,-79.60464,30.89894,48.03683,-79.04373,31.00691,45.98094,-79.62322,33.64228,38.53559,-74.73265,36.19706,28.89726,-69.41371,40.51645,34.45932,-63.00339,28.54407,21.83276,-67.78946,45.9567
0.002702703,50.66756,-79.12335,28.45579,49.98394,-78.56258,28.57864,47.97721,-79.20103,31.22383,40.49236,-74.47089,33.97853,30.86255,-69.50902,38.64647,36.0865,-62.21604,26.12954,23.85479,-67.27149,43.4167
0.002802803,52.57869,-78.56889,25.9902,51.88091,-78.00882,26.12792,49.92627,-78.71168,28.7854,42.40758,-74.14494,31.73736,32.79533,-69.53183,36.7365,37.65373,-61.39661,23.74288,25.83175,-67.24573,41.41398
0.002902903,54.43688,-77.9445,23.50762,53.72553,-77.38768,23.66216,51.82571,-78.15421,26.3285,44.27902,-73.75436,29.47535,34.6935,-69.48274,34.78924,39.16159,-60.56001,21.39843,27.78215,-67.82231,40.04015
0.003003003,56.24013,-77.24937,21.00924,55.51582,-76.69733,21.18151,53.67326,-77.52849,23.85522,46.10459,-73.30042,27.19583,36.55507,-69.36294,32.80787,40.61066,-59.69741,19.08675,29.70097,-67.43503,37.73406
0.003103103,57.98648,-76.48119,18.4947,57.24983,-75.93447,18.68464,55.46682,-76.83361,21.36679,47.88233,-72.78092,24.89859,38.3781,-69.17254,30.79443,42.00116,-58.7977,16.79654,31.57398,-67.10803,35.53405
0.003203203,59.67407,-75.64214,15.96807,58.92569,-75.10255,16.17686,57.20436,-76.06921,18.86485,49.61034,-72.1953,22.58496,40.16071,-68.91197,28.75126,43.33318,-57.87015,14.53697,33.41096,-67.33653,33.92557
0.003303303,61.30114,-74.73299,13.43185,60.54168,-74.20207,13.66039,58.88398,-75.23564,16.35167,51.2868,-71.54494,20.25814,41.90105,-68.58231,26.68126,44.60686,-56.91293,12.30606,35.21269,-67.00759,31.7949
0.003403403,62.86609,-73.7524,10.88632,62.0962,-73.23077,11.13457,60.50395,-74.33296,13.82901,52.9101,-70.82924,17.91914,43.59743,-68.18409,24.58666,45.82223,-55.91663,10.0944,36.96772,-66.45962,29.4919
0.003503504,64.36723,-72.70174,8.334502,63.58759,-72.19067,8.603074,62.06251,-73.36118,11.29867,54.47852,-70.0476,15.56908,45.24809,-67.71766,22.46957,46.97905,-54.88563,7.906582,38.67919,-66.33376,27.65457
0.003603604,65.80315,-71.58266,5.779513,65.01443,-71.08361,6.069177,63.55812,-72.32107,8.762952,55.99057,-69.20144,13.21087,46.85143,-67.1841,20.33267,48.07729,-53.82207,5.744786,40.35061,-65.97591,25.6253
0.003703704,67.17236,-70.39474,3.222388,66.37528,-69.90845,3.533164,64.9892,-71.21318,6.223975,57.44474,-68.29107,10.84633,48.40583,-66.58409,18.17826,49.11675,-52.71935,3.602604,41.97401,-65.28572,23.31171
0.003803804,68.47353,-69.13898,0.6654492,67.6688,-68.66634,0.9975375,66.35437,-70.03805,3.683679,58.83964,-67.31635,8.476704,49.90979,-65.91823,16.00844,50.09719,-51.5785,1.481315,43.54827,-64.82821,21.27994
0.003903904,69.70545,-67.81733,-1.888123,68.8938,-67.35961,-1.534185,67.65231,-68.79668,1.144366,60.17399,-66.27847,6.104483,51.3619,-65.18752,13.82562,51.01844,-50.40313,-0.6153097,45.07698,-64.35213,19.27515
0.004004004,70.86686,-66.43033,-4.436534,70.04903,-65.98837,-4.060653,68.88168,-67.49001,-1.391665,61.44645,-65.17842,3.731973,52.76067,-64.39285,11.63217,51.88025,-49.1901,-2.690147,46.55597,-63.57159,17.01562
0.004104104,71.95669,-64.97881,-6.977871,71.13345,-64.55334,-6.580102,70.04135,-66.11903,-3.922318,62.65588,-64.01659,1.360713,54.10484,-63.53504,9.430199,52.6824,-47.93832,-4.744078,47.98181,-62.82712,14.84531
0.004204204,72.97379,-63.46463,-9.509159,72.14591,-63.05667,-9.089241,71.13011,-64.68478,-6.445329,63.80106,-62.79389,-1.007174,55.39303,-62.61496,7.22193,53.42457,-46.65114,-6.773427,49.35666,-62.16985,12.81318
0.004304304,73.91727,-61.88919,-12.02808,73.08554,-61.49963,-11.58592,72.14698,-63.18865,-8.958328,64.881,-61.51178,-3.36921,56.62407,-61.63379,5.00972,54.10662,-45.32833,-8.778288,50.67935,-61.30236,10.62301
0.004404404,74.78628,-60.25349,-14.53278,73.95149,-59.88295,-14.06854,73.09103,-61.63192,-11.45911,65.89471,-60.17117,-5.723541,57.79682,-60.59253,2.795714,54.72837,-43.96836,-10.76002,51.94616,-60.34547,8.399302
0.004504505,75.57992,-58.55925,-17.02067,74.7429,-58.20853,-16.53436,73.96132,-60.01589,-13.94543,66.84122,-58.773,-8.068228,58.91014,-59.49219,0.5820479,55.2896,-42.57341,-12.71619,53.15738,-59.47012,6.312744
0.004604605,76.29743,-56.80829,-19.48914,75.45899,-56.47824,-18.98074,74.757,-58.34207,-16.41493,67.71966,-57.3188,-10.40085,59.96297,-58.33396,-1.62901,55.79012,-41.14505,-14.64507,54.31337,-58.48674,4.173377
0.004704705,76.93822,-55.00195,-21.93626,76.09918,-54.69317,-21.40601,75.4774,-56.61205,-18.86535,68.52926,-55.80991,-12.71934,60.95436,-57.11907,-3.835292,56.22986,-39.68232,-16.54754,55.4112,-57.36892,1.957726
0.004804805,77.50162,-53.14193,-24.3597,76.66283,-52.85505,-23.80778,76.1218,-54.82733,-21.29447,69.26925,-54.24746,-15.02179,61.88337,-55.84866,-6.034714,56.60868,-38.18659,-18.4221,56.45003,-56.29308,-0.1569505
0.004904905,77.98711,-51.23026,-26.75685,77.14941,-50.96603,-26.18338,76.68959,-52.98962,-23.69997,69.93896,-52.63305,-17.30591,62.74912,-54.52404,-8.22508,56.92651,-36.66002,-20.26649,57.43055,-55.15998,-2.270566
0.005005005,78.39429,-49.2686,-29.12569,77.55853,-49.02757,-28.53097,77.1803,-51.10069,-26.07961,70.53783,-50.96827,-19.56956,63.55085,-53.1466,-10.40426,57.18336,-35.10248,-22.08089,58.35072,-53.90498,-4.445741
0.005105105,78.72276,-47.25875,-31.46402,77.88981,-47.04145,-30.84836,77.59346,-49.16228,-28.43118,71.0653,-49.2545,-21.8108,64.28781,-51.71762,-12.57018,57.37923,-33.51508,-23.86415,59.20946,-52.6484,-6.561058
0.005205205,78.97231,-45.20287,-33.76944,78.14301,-45.0099,-33.13311,77.92876,-47.17627,-30.75249,71.52097,-47.49346,-24.02751,64.95937,-50.23861,-14.72077,57.51419,-31.89991,-25.61428,60.00713,-51.36598,-8.64115
0.005305305,79.14256,-43.10282,-36.03974,78.31777,-42.93469,-35.38309,78.18577,-45.14451,-33.04126,71.90431,-45.68682,-26.21749,65.56481,-48.71093,-16.85388,57.58826,-30.25779,-27.33047,60.74266,-49.98848,-10.75418
0.005405406,79.23353,-40.9606,-38.27293,78.41413,-40.81775,-37.59638,78.36442,-43.06902,-35.2954,72.21515,-43.83631,-28.37884,66.10372,-47.13619,-18.96753,57.60168,-28.58965,-29.01203,61.41497,-48.56359,-12.85138
0.005505505,79.24509,-38.77832,-40.46677,78.43195,-38.66121,-39.77074,78.46451,-40.95173,-37.51278,72.45316,-41.94362,-30.50954,66.57556,-45.51587,-21.05969,57.55458,-26.89724,-30.65734,62.02382,-47.12536,-14.89846
0.005605605,79.17741,-36.55823,-42.61918,78.37137,-36.4673,-41.90407,78.4861,-38.79478,-39.69131,72.61829,-40.01069,-32.60759,66.98003,-43.85166,-23.12837,57.4473,-25.18224,-32.26506,62.56917,-45.63979,-16.92938
0.005705706,79.0303,-34.30231,-44.72799,78.23223,-34.23794,-43.99429,78.42895,-36.60013,-41.82881,72.71017,-38.03927,-34.6709,67.31657,-42.14505,-25.17152,57.27992,-23.44575,-33.83418,63.05006,-44.08936,-18.9607
0.005805806,78.80408,-32.01281,-46.79128,78.01485,-31.97533,-46.03952,78.29328,-34.36998,-43.92331,72.7289,-36.03129,-36.69761,67.58501,-40.39779,-27.18722,57.05288,-21.68921,-35.36367,63.4661,-42.49575,-20.97036
0.005905906,78.49922,-29.69205,-48.80718,77.71967,-29.68177,-48.0379,78.07948,-32.10656,-45.97293,72.6747,-33.98877,-38.68593,67.78533,-38.61169,-29.17365,56.76671,-19.91429,-36.85242,63.8172,-40.87226,-22.94493
0.006006006,78.11567,-27.34217,-50.7735,77.34665,-27.3594,-49.98725,77.78741,-29.81192,-47.97549,72.54732,-31.91352,-40.6338,67.91705,-36.7883,-31.12875,56.42155,-18.12263,-38.29893,64.10294,-39.22106,-24.88188
0.006106106,77.65383,-24.96551,-52.68832,76.89619,-25.01052,-51.88568,77.41741,-27.48833,-49.92908,72.34694,-29.80761,-42.53933,67.9801,-34.92944,-33.05066,56.0179,-16.31583,-39.70207,64.3232,-37.5268,-26.79639
0.006206206,77.11459,-22.5645,-54.55009,76.36917,-22.6375,-53.73167,76.97025,-25.13818,-51.83207,72.07417,-27.67321,-44.40096,67.97482,-33.03711,-34.93771,55.55658,-14.49553,-41.06105,64.47804,-35.79195,-28.6861
0.006306306,76.49825,-20.1414,-56.35685,75.76588,-20.24259,-55.52329,76.44617,-22.76369,-53.68248,71.72907,-25.5123,-46.21677,67.90102,-31.11303,-36.78799,55.03796,-12.66331,-42.37465,64.56718,-34.01968,-30.54751
0.006406406,75.80553,-17.69861,-58.10691,75.08702,-17.82813,-57.25888,75.84578,-20.36719,-55.4786,71.31213,-23.327,-47.98512,67.75892,-29.15912,-38.5998,54.46274,-10.82085,-43.64189,64.59066,-32.21521,-32.37545
0.006506506,75.03684,-15.23847,-59.79837,74.33302,-15.39646,-58.93656,75.16944,-17.95096,-57.21848,70.8235,-21.11937,-49.70414,67.54844,-27.17719,-40.37125,53.8314,-8.969863,-44.86153,64.54829,-30.38442,-34.16388
0.006606607,74.19346,-12.76349,-61.42997,73.50511,-12.95004,-60.55507,74.4183,-15.51747,-58.90083,70.26418,-18.89167,-51.37251,67.27026,-25.16935,-42.10091,53.145,-7.11212,-46.03289,64.44065,-28.52685,-35.91381
0.006706707,73.27618,-10.27608,-63.0001,72.6041,-10.49126,-62.11283,73.5931,-13.06909,-60.52401,69.63469,-16.64607,-52.98862,66.92467,-23.13754,-43.78714,52.4043,-5.249347,-47.15495,64.26787,-26.64462,-37.62325
0.006806807,72.28539,-7.778613,-64.50678,71.63035,-8.022451,-63.6079,72.69412,-10.60812,-62.086,68.93519,-14.38464,-54.55055,66.51156,-21.08357,-45.42798,51.60971,-3.383286,-48.22642,64.02974,-24.73691,-39.29283
0.006906907,71.22198,-5.273563,-65.94842,70.58475,-5.546063,-65.03868,71.72217,-8.136996,-63.58517,68.16628,-12.10959,-56.05668,66.03125,-19.00946,-47.02179,50.76202,-1.515695,-49.24633,63.72643,-22.80332,-40.9231
0.007007007,70.08806,-2.763475,-67.32458,69.46937,-3.064601,-66.40477,70.67927,-5.658262,-65.021,67.32975,-9.82334,-57.5064,65.48523,-16.91751,-48.56772,49.86293,0.3516836,-50.21461,63.35921,-20.84863,-42.51058
0.007107107,68.8838,-0.2507561,-68.63305,68.2844,-0.5804439,-67.70396,69.56551,-3.174255,-66.39125,66.42554,-7.527966,-58.89757,64.87319,-14.80952,-50.06366,48.91269,2.21706,-51.12975,62.92764,-18.87371,-44.05392
0.007207207,67.61143,2.262116,-69.87354,67.03202,1.903962,-68.93598,68.38303,-0.6874539,-67.69557,65.45554,-5.225813,-60.22973,64.19672,-12.68777,-51.50894,47.91306,4.0787,-51.99175,62.43316,-16.88238,-45.55077
0.007307307,66.27126,4.772672,-71.04394,65.71255,4.386178,-70.09873,67.13206,1.799736,-68.93179,64.41984,-2.919048,-61.50079,63.45562,-10.55414,-52.90148,46.8644,5.934781,-52.79918,61.87542,-14.875,-47.00042
0.007407407,64.86531,7.278475,-72.14379,64.32796,6.863801,-71.19176,65.81452,4.28488,-70.0994,63.32011,-0.6099594,-62.71015,62.6513,-8.410827,-54.24047,45.7683,7.783597,-53.5519,61.25566,-12.85441,-48.40125
0.007507508,63.39418,9.776985,-73.17117,62.87888,9.334321,-72.2132,64.43095,6.765492,-71.19643,62.1567,1.699197,-63.8559,61.78383,-6.259825,-55.524,44.62535,9.623281,-54.24863,60.57378,-10.82024,-49.75354
0.007607608,61.85987,12.26579,-74.12566,61.36723,11.79535,-73.16259,62.98323,9.239157,-72.22238,60.93129,4.006145,-64.93744,60.85458,-4.103317,-56.75127,43.43709,11.45214,-54.88923,59.83099,-8.77631,-51.05468
0.007707708,60.26369,14.74239,-75.00608,59.79435,14.24445,-74.0388,61.47261,11.70341,-73.17602,59.64491,6.308613,-65.95353,59.86432,-1.943402,-57.92091,42.20463,13.26839,-55.47301,59.02786,-6.725245,-52.30261
0.007807808,58.60747,17.20441,-75.81187,58.16204,16.67923,-74.84126,59.90085,14.15587,-74.05672,58.2991,8.604358,-66.90346,58.81427,0.21779,-59.03206,40.9294,15.0703,-55.9997,58.16548,-4.67029,-53.49519
